Sample File,C:\Users\Marduk\Documents\SMPS_data\r20160728_SMPS.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3775 Low Flow
Gas Viscosity (kg/(m*s)),1.822e-005
Mean Free Path (m),6.642e-008
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Volume
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
216.7,0,0,0,1.1131e+008,0,0,0,1.1131e+008,0,4.66992e+011,4.62954e+011,4.82951e+011,4.72551e+011,4.5316e+011,4.58898e+011,4.69011e+011,4.47752e+011,4.53792e+011,4.68636e+011,4.78178e+011,5.00222e+011,5.2479e+011,5.31469e+011,5.28054e+011,5.18927e+011,5.48821e+011,5.48129e+011,5.36371e+011,5.17131e+011,4.99175e+011,4.86505e+011,4.81976e+011,4.9648e+011,4.81559e+011,4.63604e+011,4.71543e+011,4.60019e+011,4.45428e+011,4.68915e+011,4.53174e+011,4.42772e+011,4.42193e+011,4.38162e+011,4.23834e+011,4.40237e+011,4.34767e+011,4.39079e+011,4.41305e+011,4.33598e+011,4.44218e+011,4.39699e+011,4.56502e+011,4.66812e+011,4.72307e+011,4.73086e+011,4.65431e+011,4.70689e+011,4.76369e+011,4.72838e+011,4.54278e+011,4.40816e+011,4.48407e+011,4.42198e+011,4.54267e+011,4.53897e+011,4.54425e+011,4.74017e+011,4.60369e+011,4.77513e+011,4.84887e+011,5.10124e+011,5.27538e+011,5.31084e+011,5.3468e+011,5.40277e+011,5.58293e+011,5.55501e+011,5.52763e+011,5.53259e+011,5.24395e+011,5.47336e+011,5.37575e+011,5.15195e+011,5.01332e+011,5.03559e+011,5.22744e+011,5.13476e+011,5.00872e+011,5.17054e+011,5.14656e+011,4.87188e+011,4.73248e+011,4.84095e+011,4.70833e+011,4.37012e+011,4.09937e+011,3.79856e+011,3.83948e+011,3.79484e+011,3.75683e+011,3.69312e+011,3.84329e+011,3.97068e+011,4.06828e+011,4.06892e+011,4.10185e+011,4.21043e+011,3.79832e+011,3.80243e+011,3.76138e+011,3.72937e+011,3.54801e+011,3.54527e+011,3.57267e+011,3.53347e+011,3.66007e+011,3.67402e+011,3.72834e+011,3.64108e+011,3.59482e+011,3.56062e+011,3.56317e+011,3.65772e+011,3.5966e+011,3.51585e+011,3.35818e+011,3.59568e+011,3.51885e+011,3.53879e+011,3.5876e+011,3.59762e+011,3.67936e+011,3.72585e+011,3.60311e+011,3.50343e+011,3.50937e+011,3.8045e+011,3.75795e+011,3.10038e+011,3.33574e+011,3.05657e+011,2.655e+011,2.17119e+011,1.7398e+011,1.4316e+011,1.17666e+011,9.99899e+010,8.17285e+010,6.41451e+010,5.41708e+010,4.74269e+010,3.76214e+010,3.57286e+010,2.71145e+010,2.55994e+010,2.25846e+010,2.01788e+010,1.60424e+010,1.75289e+010,1.49084e+010,1.23569e+010,1.03339e+010,8.40503e+009,8.13713e+009,7.33928e+009,6.7684e+009,6.46748e+009,6.47824e+009,4.80067e+009,5.94395e+009,3.79963e+009,2.88972e+009,3.19497e+009
224.7,0,0,0,1.2522e+008,0,0,1.2522e+008,0,0,4.63342e+011,4.78328e+011,4.83045e+011,4.66181e+011,4.68967e+011,4.68348e+011,4.68312e+011,4.73476e+011,4.73502e+011,4.72929e+011,4.70329e+011,5.16562e+011,5.29709e+011,5.35526e+011,5.27834e+011,5.39949e+011,5.3317e+011,5.34633e+011,5.21712e+011,5.12977e+011,5.08406e+011,4.86954e+011,4.86289e+011,4.97937e+011,4.93833e+011,4.83312e+011,4.71197e+011,4.7994e+011,4.65505e+011,4.72468e+011,4.60003e+011,4.53158e+011,4.33493e+011,4.48515e+011,4.4844e+011,4.34669e+011,4.54315e+011,4.29701e+011,4.35507e+011,4.38757e+011,4.39475e+011,4.35712e+011,4.64304e+011,4.70031e+011,4.83656e+011,4.70844e+011,4.71097e+011,4.85141e+011,4.77341e+011,4.80759e+011,4.7049e+011,4.45636e+011,4.51586e+011,4.42668e+011,4.66863e+011,4.68303e+011,4.71658e+011,4.82675e+011,4.64026e+011,4.68868e+011,4.883e+011,5.09451e+011,5.29865e+011,5.36234e+011,5.39428e+011,5.55559e+011,5.52884e+011,5.48529e+011,5.60747e+011,5.60873e+011,5.48936e+011,5.50579e+011,5.30478e+011,5.19104e+011,5.16354e+011,5.17798e+011,5.11757e+011,5.18269e+011,5.35449e+011,5.18166e+011,5.13779e+011,4.80506e+011,4.75414e+011,4.85041e+011,4.63024e+011,4.26791e+011,4.20184e+011,3.80421e+011,3.7601e+011,3.78554e+011,3.76154e+011,3.81806e+011,3.8649e+011,3.93969e+011,4.02344e+011,4.23856e+011,4.14717e+011,4.06402e+011,3.93793e+011,3.74758e+011,3.77247e+011,3.69905e+011,3.56605e+011,3.61869e+011,3.46881e+011,3.59521e+011,3.69553e+011,3.77774e+011,3.70544e+011,3.6664e+011,3.56027e+011,3.55974e+011,3.53035e+011,3.73408e+011,3.54471e+011,3.62666e+011,3.43123e+011,3.48891e+011,3.51223e+011,3.47729e+011,3.54911e+011,3.56932e+011,3.70057e+011,3.79304e+011,3.74423e+011,3.68539e+011,3.65058e+011,3.8368e+011,3.79449e+011,3.1574e+011,3.37432e+011,3.10064e+011,2.58825e+011,2.23265e+011,1.82522e+011,1.51663e+011,1.25712e+011,1.00562e+011,8.11475e+010,7.14613e+010,6.6028e+010,5.15044e+010,4.17264e+010,3.7067e+010,2.95891e+010,3.19911e+010,2.44932e+010,2.40333e+010,2.2694e+010,1.81506e+010,1.86972e+010,1.60085e+010,1.71843e+010,1.61208e+010,1.55278e+010,1.38897e+010,1.15667e+010,8.85533e+009,9.13391e+009,9.06244e+009,7.9685e+009,5.80134e+009,5.7606e+009,3.82058e+009
232.9,0,0,0,0,0,0,1.40883e+008,0,0,4.74448e+011,4.76039e+011,4.81865e+011,4.77213e+011,4.88751e+011,4.79333e+011,4.76809e+011,4.67371e+011,4.71286e+011,5.00196e+011,4.86135e+011,5.19671e+011,5.44729e+011,5.52894e+011,5.3963e+011,5.44394e+011,5.58898e+011,5.23883e+011,5.36234e+011,5.29152e+011,5.04272e+011,4.98245e+011,4.90813e+011,5.03206e+011,4.69502e+011,4.64341e+011,4.68763e+011,4.66591e+011,4.6512e+011,4.78203e+011,4.7363e+011,4.69733e+011,4.29844e+011,4.5257e+011,4.51895e+011,4.50518e+011,4.55029e+011,4.40305e+011,4.36534e+011,4.45565e+011,4.4085e+011,4.40418e+011,4.64296e+011,4.82553e+011,4.88094e+011,4.82564e+011,4.82796e+011,4.77235e+011,4.87491e+011,4.70827e+011,4.74098e+011,4.57751e+011,4.60444e+011,4.54083e+011,4.65639e+011,4.59263e+011,4.75045e+011,4.80941e+011,4.76686e+011,4.86536e+011,4.95756e+011,5.27212e+011,5.2443e+011,5.51283e+011,5.62224e+011,5.49752e+011,5.56575e+011,5.53904e+011,5.72696e+011,5.49902e+011,5.57781e+011,5.50807e+011,5.38074e+011,5.28454e+011,5.07822e+011,5.07188e+011,5.2227e+011,5.20924e+011,5.12476e+011,5.24529e+011,5.17091e+011,4.74965e+011,4.85527e+011,4.65673e+011,4.87313e+011,4.45949e+011,4.26415e+011,3.8852e+011,3.95501e+011,3.92263e+011,3.83714e+011,3.70775e+011,3.95896e+011,4.08386e+011,4.20105e+011,4.13287e+011,4.16559e+011,4.06661e+011,4.06669e+011,3.88654e+011,3.75774e+011,3.734e+011,3.65594e+011,3.59864e+011,3.60815e+011,3.61678e+011,3.68919e+011,3.74587e+011,3.73911e+011,3.7015e+011,3.75753e+011,3.63952e+011,3.6129e+011,3.66469e+011,3.57554e+011,3.59114e+011,3.51212e+011,3.65124e+011,3.72037e+011,3.52195e+011,3.52322e+011,3.56202e+011,3.7936e+011,3.70107e+011,3.77326e+011,3.72496e+011,3.72222e+011,3.88263e+011,3.84694e+011,3.07824e+011,3.50929e+011,3.23474e+011,2.74602e+011,2.29381e+011,1.83556e+011,1.54203e+011,1.29629e+011,1.0291e+011,9.31386e+010,8.08027e+010,7.00513e+010,5.61373e+010,4.90133e+010,4.42649e+010,3.68746e+010,3.55695e+010,3.08215e+010,2.9173e+010,2.7744e+010,2.56107e+010,2.33606e+010,2.51483e+010,2.39245e+010,2.56711e+010,2.27782e+010,1.80481e+010,1.77066e+010,1.56742e+010,1.54909e+010,1.40623e+010,1.26754e+010,8.97394e+009,5.75333e+009,4.48499e+009
241.4,0,0,0,0,0,0,0,0,0,4.8509e+011,4.95142e+011,4.91813e+011,4.78966e+011,4.71504e+011,4.78783e+011,4.9523e+011,4.72572e+011,4.66086e+011,4.84294e+011,4.9535e+011,5.11829e+011,5.37532e+011,5.42799e+011,5.51397e+011,5.53425e+011,5.4833e+011,5.40501e+011,5.53004e+011,5.25486e+011,5.13097e+011,4.94542e+011,5.07433e+011,5.18956e+011,4.83055e+011,4.79119e+011,4.80832e+011,4.86102e+011,4.8013e+011,4.67333e+011,4.73643e+011,4.71738e+011,4.38873e+011,4.46501e+011,4.63575e+011,4.55567e+011,4.5424e+011,4.4657e+011,4.66771e+011,4.55297e+011,4.41469e+011,4.61344e+011,4.59513e+011,4.83644e+011,4.87354e+011,4.86638e+011,4.79822e+011,4.65945e+011,4.99916e+011,4.8064e+011,4.51717e+011,4.47755e+011,4.56971e+011,4.63363e+011,4.79318e+011,4.63254e+011,4.727e+011,4.84239e+011,4.70264e+011,4.87557e+011,5.07429e+011,5.33477e+011,5.36935e+011,5.55554e+011,5.55224e+011,5.42076e+011,5.63234e+011,5.62156e+011,5.61133e+011,5.56001e+011,5.66019e+011,5.42598e+011,5.34136e+011,5.30868e+011,5.10444e+011,5.16283e+011,5.36347e+011,5.08151e+011,5.27271e+011,5.14154e+011,4.94648e+011,4.99266e+011,4.84229e+011,4.67122e+011,4.80187e+011,4.64289e+011,4.17968e+011,3.9008e+011,3.85041e+011,3.9231e+011,3.75911e+011,3.76374e+011,3.95331e+011,3.98134e+011,4.20914e+011,4.29591e+011,4.14433e+011,4.2419e+011,3.99197e+011,3.81631e+011,3.72019e+011,3.66463e+011,3.62142e+011,3.63527e+011,3.52047e+011,3.77758e+011,3.65473e+011,3.63001e+011,3.69118e+011,3.82237e+011,3.7964e+011,3.58787e+011,3.59721e+011,3.57167e+011,3.72841e+011,3.60501e+011,3.69656e+011,3.72342e+011,3.72504e+011,3.78431e+011,3.63598e+011,3.81805e+011,3.86056e+011,3.72438e+011,3.70849e+011,3.6967e+011,3.72038e+011,3.9325e+011,3.92887e+011,3.17504e+011,3.45045e+011,3.26238e+011,2.69102e+011,2.27391e+011,1.94132e+011,1.54004e+011,1.4246e+011,1.16548e+011,9.67707e+010,8.38223e+010,6.96241e+010,6.39644e+010,5.75446e+010,5.14507e+010,4.5392e+010,4.16479e+010,3.58867e+010,3.53029e+010,3.09196e+010,3.48458e+010,3.23235e+010,3.25088e+010,2.88685e+010,2.79156e+010,2.53127e+010,2.1652e+010,2.02947e+010,2.02095e+010,2.13748e+010,1.7703e+010,1.90731e+010,1.6619e+010,9.65658e+009,7.61022e+009
250.3,0,0,0,0,0,0,0,0,0,4.83302e+011,4.82136e+011,4.87142e+011,4.89502e+011,4.80797e+011,4.82737e+011,4.70055e+011,4.96179e+011,4.64631e+011,4.7745e+011,4.8635e+011,5.04215e+011,5.22433e+011,5.50745e+011,5.48079e+011,5.53421e+011,5.71809e+011,5.42714e+011,5.31991e+011,5.11927e+011,5.04897e+011,4.98119e+011,4.9017e+011,5.02987e+011,5.1071e+011,4.76747e+011,4.78354e+011,4.67468e+011,4.79767e+011,4.66371e+011,4.63039e+011,4.75056e+011,4.63807e+011,4.45241e+011,4.67344e+011,4.53216e+011,4.63197e+011,4.37277e+011,4.57068e+011,4.44608e+011,4.48328e+011,4.32839e+011,4.73295e+011,4.60956e+011,4.94065e+011,4.75701e+011,4.90841e+011,4.83343e+011,4.74743e+011,4.78957e+011,4.58965e+011,4.48557e+011,4.62441e+011,4.62882e+011,4.67696e+011,4.50221e+011,4.65656e+011,4.76565e+011,4.73088e+011,4.76286e+011,4.92832e+011,5.22733e+011,5.40846e+011,5.58118e+011,5.59484e+011,5.46493e+011,5.54409e+011,5.69302e+011,5.82953e+011,5.71892e+011,5.77564e+011,5.72818e+011,5.57662e+011,5.2888e+011,5.17178e+011,5.17043e+011,5.03574e+011,5.29685e+011,5.34704e+011,5.18297e+011,5.06386e+011,4.95484e+011,4.76892e+011,4.83091e+011,4.73338e+011,4.55468e+011,4.17546e+011,3.89966e+011,3.91156e+011,3.77102e+011,3.92352e+011,3.92678e+011,4.00856e+011,4.08855e+011,4.11641e+011,4.25289e+011,4.17287e+011,4.09183e+011,4.06024e+011,3.76397e+011,3.78878e+011,3.4623e+011,3.62073e+011,3.76046e+011,3.49929e+011,3.74476e+011,3.80453e+011,3.57926e+011,3.88565e+011,3.7974e+011,3.67877e+011,3.57654e+011,3.55898e+011,3.7649e+011,3.66336e+011,3.533e+011,3.4907e+011,3.58219e+011,3.68247e+011,3.73458e+011,3.5646e+011,3.69687e+011,3.7229e+011,3.85914e+011,3.71373e+011,3.84099e+011,3.91038e+011,3.75157e+011,3.79498e+011,3.40297e+011,3.65109e+011,3.30175e+011,2.68608e+011,2.46209e+011,1.93854e+011,1.67246e+011,1.36863e+011,1.21154e+011,9.93256e+010,9.47861e+010,6.95648e+010,6.76381e+010,6.37916e+010,6.03618e+010,5.08435e+010,4.85083e+010,4.1155e+010,4.00181e+010,4.09252e+010,3.7762e+010,3.35349e+010,3.30235e+010,3.43858e+010,3.40487e+010,3.67863e+010,3.20629e+010,2.34965e+010,2.52174e+010,2.27482e+010,2.25521e+010,2.21924e+010,1.80135e+010,1.31415e+010,9.69492e+009
259.5,0,0,0,0,0,0,0,0,0,4.92622e+011,4.67196e+011,4.91224e+011,4.68786e+011,4.81612e+011,4.91568e+011,4.87646e+011,4.74456e+011,4.59309e+011,4.84854e+011,4.7761e+011,5.01077e+011,5.23605e+011,5.5499e+011,5.40492e+011,5.32818e+011,5.54465e+011,5.56385e+011,5.28681e+011,5.10832e+011,5.15053e+011,4.86914e+011,4.8447e+011,4.77303e+011,4.90929e+011,4.85722e+011,4.78096e+011,4.83739e+011,4.80381e+011,4.87246e+011,4.6406e+011,4.68671e+011,4.35501e+011,4.49183e+011,4.56609e+011,4.53932e+011,4.40897e+011,4.18356e+011,4.44937e+011,4.50083e+011,4.40665e+011,4.42191e+011,4.65075e+011,4.85847e+011,4.80999e+011,4.79791e+011,4.91594e+011,4.92089e+011,4.99472e+011,4.80358e+011,4.70491e+011,4.50089e+011,4.53597e+011,4.70536e+011,4.6923e+011,4.52421e+011,4.69901e+011,4.69706e+011,4.64445e+011,4.62886e+011,5.11125e+011,5.30448e+011,5.33192e+011,5.42947e+011,5.4672e+011,5.54454e+011,5.52233e+011,5.57624e+011,5.713e+011,5.4978e+011,5.73795e+011,5.4303e+011,5.34458e+011,5.29337e+011,5.20538e+011,5.24483e+011,5.10441e+011,5.18299e+011,5.38785e+011,5.22601e+011,5.20031e+011,4.89943e+011,4.91399e+011,4.6837e+011,4.82663e+011,4.51215e+011,4.01541e+011,3.84502e+011,3.87361e+011,3.78939e+011,3.89557e+011,3.80831e+011,3.91169e+011,4.01267e+011,4.21419e+011,4.25201e+011,3.95179e+011,4.08628e+011,3.89435e+011,3.73023e+011,3.73512e+011,3.75964e+011,3.64837e+011,3.52037e+011,3.53544e+011,3.72154e+011,3.81178e+011,3.8124e+011,3.77513e+011,3.67194e+011,3.68634e+011,3.52932e+011,3.61032e+011,3.69862e+011,3.54946e+011,3.62734e+011,3.50369e+011,3.57729e+011,3.52358e+011,3.66031e+011,3.83806e+011,3.65188e+011,3.78885e+011,3.83653e+011,3.93031e+011,3.67714e+011,3.86481e+011,3.94031e+011,3.8136e+011,3.37818e+011,3.68686e+011,3.29665e+011,2.79831e+011,2.34814e+011,1.99313e+011,1.6447e+011,1.46007e+011,1.14283e+011,1.01327e+011,8.51008e+010,7.9924e+010,6.75942e+010,6.5251e+010,5.94272e+010,4.73746e+010,4.82943e+010,4.79581e+010,4.37915e+010,4.22556e+010,4.19032e+010,3.87513e+010,3.84711e+010,3.57373e+010,3.30567e+010,3.15305e+010,3.29475e+010,2.5793e+010,2.26164e+010,2.38194e+010,2.28518e+010,2.05981e+010,1.7043e+010,1.12658e+010,1.03666e+010
269.0,0,0,0,0,0,0,0,0,0,5.06634e+011,4.94187e+011,4.87487e+011,4.67523e+011,4.61678e+011,4.74944e+011,4.85647e+011,4.82917e+011,4.68366e+011,4.96159e+011,4.71882e+011,4.78041e+011,5.3092e+011,5.39752e+011,5.27882e+011,5.47025e+011,5.50224e+011,5.58215e+011,5.10759e+011,5.03988e+011,5.11486e+011,4.91478e+011,4.83297e+011,4.91468e+011,4.88915e+011,4.84649e+011,4.71931e+011,4.70655e+011,4.64401e+011,4.62089e+011,4.68165e+011,4.53913e+011,4.52194e+011,4.52062e+011,4.41739e+011,4.66766e+011,4.47935e+011,4.39232e+011,4.46967e+011,4.49725e+011,4.47663e+011,4.21605e+011,4.59748e+011,4.85592e+011,4.77446e+011,4.76757e+011,4.77593e+011,4.70466e+011,4.84961e+011,4.64272e+011,4.72896e+011,4.44125e+011,4.53408e+011,4.60657e+011,4.60983e+011,4.3864e+011,4.65889e+011,4.73068e+011,4.50478e+011,4.76258e+011,4.99587e+011,5.35877e+011,5.43678e+011,5.43224e+011,5.45168e+011,5.47631e+011,5.48387e+011,5.45514e+011,5.45588e+011,5.59119e+011,5.62226e+011,5.6042e+011,5.33129e+011,5.29361e+011,5.04448e+011,5.00034e+011,4.80193e+011,5.17896e+011,5.21045e+011,5.24251e+011,5.18169e+011,4.85705e+011,4.65876e+011,4.75323e+011,4.74611e+011,4.44585e+011,3.99327e+011,3.75115e+011,3.78532e+011,3.85332e+011,3.99727e+011,3.81938e+011,3.99752e+011,3.96385e+011,4.33841e+011,4.22848e+011,4.09856e+011,4.23652e+011,4.12813e+011,3.78581e+011,3.76735e+011,3.60081e+011,3.57409e+011,3.62744e+011,3.46106e+011,3.68876e+011,3.6681e+011,3.63256e+011,3.60095e+011,3.70074e+011,3.65179e+011,3.35793e+011,3.53862e+011,3.76917e+011,3.63566e+011,3.47306e+011,3.56554e+011,3.4648e+011,3.48712e+011,3.65247e+011,3.69464e+011,3.693e+011,3.80682e+011,3.75588e+011,3.71096e+011,3.8822e+011,3.87346e+011,3.96413e+011,4.11649e+011,3.44826e+011,3.63265e+011,3.33207e+011,2.90657e+011,2.36589e+011,1.9951e+011,1.56817e+011,1.47435e+011,1.12902e+011,1.03497e+011,8.55465e+010,8.06909e+010,6.53157e+010,6.23969e+010,5.56927e+010,5.12826e+010,4.55918e+010,4.90093e+010,3.65297e+010,4.18263e+010,3.49823e+010,4.28142e+010,3.80068e+010,3.11988e+010,2.96399e+010,3.00679e+010,2.47853e+010,3.02737e+010,2.30863e+010,2.19306e+010,1.8651e+010,2.06401e+010,1.70856e+010,1.22415e+010,7.07273e+009
278.8,0,0,0,0,0,0,0,0,0,4.91516e+011,4.96567e+011,4.94944e+011,4.7217e+011,4.65323e+011,4.60061e+011,4.59747e+011,4.96269e+011,4.40196e+011,4.64724e+011,4.56843e+011,4.81862e+011,5.10903e+011,5.31441e+011,5.28875e+011,5.30906e+011,5.38121e+011,5.35156e+011,5.10046e+011,4.95979e+011,4.86523e+011,4.60494e+011,4.75314e+011,4.96635e+011,4.72666e+011,4.56618e+011,4.6076e+011,4.69293e+011,4.46138e+011,4.75532e+011,4.52212e+011,4.64922e+011,4.43614e+011,4.58474e+011,4.47101e+011,4.48405e+011,4.51862e+011,4.4239e+011,4.39321e+011,4.28496e+011,4.37481e+011,4.2004e+011,4.46551e+011,4.58633e+011,4.51338e+011,4.57359e+011,4.62492e+011,4.737e+011,4.70885e+011,4.56016e+011,4.48862e+011,4.43755e+011,4.45502e+011,4.55404e+011,4.56628e+011,4.37372e+011,4.58255e+011,4.34235e+011,4.68948e+011,4.87564e+011,4.87737e+011,5.16987e+011,5.33389e+011,5.58991e+011,5.37584e+011,5.23323e+011,5.23447e+011,5.42701e+011,5.49759e+011,5.63242e+011,5.63014e+011,5.52765e+011,5.13619e+011,5.20121e+011,4.93257e+011,5.01865e+011,5.03622e+011,4.87706e+011,5.30033e+011,5.14404e+011,4.78944e+011,4.80434e+011,4.60085e+011,4.62072e+011,4.71736e+011,4.50572e+011,3.96024e+011,3.71935e+011,3.73096e+011,3.67647e+011,3.82402e+011,3.78749e+011,3.91461e+011,3.92294e+011,4.12638e+011,4.17861e+011,4.03489e+011,3.94835e+011,3.74982e+011,3.79205e+011,3.77206e+011,3.59346e+011,3.44245e+011,3.30578e+011,3.31831e+011,3.51417e+011,3.67957e+011,3.55352e+011,3.70846e+011,3.65397e+011,3.50539e+011,3.53569e+011,3.36806e+011,3.56114e+011,3.52261e+011,3.4476e+011,3.41328e+011,3.37071e+011,3.70236e+011,3.57808e+011,3.70229e+011,3.71343e+011,3.78358e+011,3.93867e+011,3.62617e+011,3.81271e+011,3.77778e+011,3.73627e+011,3.74099e+011,3.37316e+011,3.48148e+011,3.14249e+011,2.84159e+011,2.45418e+011,2.04845e+011,1.66974e+011,1.3834e+011,1.0834e+011,9.53615e+010,9.13232e+010,7.579e+010,6.68391e+010,5.88506e+010,5.27158e+010,4.84875e+010,4.49615e+010,4.20582e+010,3.69049e+010,3.43777e+010,3.64718e+010,3.05223e+010,3.31965e+010,2.47104e+010,2.42269e+010,2.20987e+010,2.67303e+010,2.36748e+010,2.0183e+010,2.02852e+010,1.87857e+010,1.77939e+010,1.24254e+010,1.37845e+010,9.04466e+009
289.0,0,0,0,0,0,0,0,0,0,4.90477e+011,4.97024e+011,4.74361e+011,4.74208e+011,4.80073e+011,4.81598e+011,4.88796e+011,4.97747e+011,4.47228e+011,4.50291e+011,4.45339e+011,4.54897e+011,5.13327e+011,5.31959e+011,5.36148e+011,5.27351e+011,5.34326e+011,5.65765e+011,5.26506e+011,4.98757e+011,4.68412e+011,4.56499e+011,4.73556e+011,4.65317e+011,4.49045e+011,4.49572e+011,4.47776e+011,4.59427e+011,4.52358e+011,4.57836e+011,4.52537e+011,4.76266e+011,4.47025e+011,4.45158e+011,4.45125e+011,4.66605e+011,4.56265e+011,4.31103e+011,4.61991e+011,4.46628e+011,4.1318e+011,4.34393e+011,4.40077e+011,4.45517e+011,4.87377e+011,4.79678e+011,4.76201e+011,4.67227e+011,4.71091e+011,4.54356e+011,4.65468e+011,4.18717e+011,4.46168e+011,4.47919e+011,4.65862e+011,4.4451e+011,4.43505e+011,4.50731e+011,4.44595e+011,4.78021e+011,5.19984e+011,5.18937e+011,5.12498e+011,5.41497e+011,5.17127e+011,5.1795e+011,5.38178e+011,5.261e+011,5.5188e+011,5.33795e+011,5.70758e+011,5.34385e+011,5.37717e+011,5.16295e+011,4.84265e+011,4.93593e+011,4.88759e+011,4.72653e+011,5.25451e+011,4.94104e+011,4.83582e+011,4.62953e+011,4.46499e+011,4.49207e+011,4.44602e+011,4.22854e+011,4.05724e+011,3.7091e+011,3.75622e+011,3.55934e+011,3.69408e+011,3.79387e+011,3.72676e+011,3.89964e+011,4.12953e+011,4.20024e+011,3.9354e+011,4.10385e+011,3.85857e+011,3.6834e+011,3.71295e+011,3.45986e+011,3.23219e+011,3.59866e+011,3.25594e+011,3.50276e+011,3.40212e+011,3.5636e+011,3.49091e+011,3.67995e+011,3.56411e+011,3.29277e+011,3.60559e+011,3.38153e+011,3.43295e+011,3.59776e+011,3.40389e+011,3.56321e+011,3.45265e+011,3.80625e+011,3.53643e+011,3.82359e+011,3.86927e+011,3.7543e+011,3.86921e+011,3.7255e+011,3.82139e+011,3.8287e+011,3.79888e+011,3.24982e+011,3.79692e+011,3.1783e+011,2.96968e+011,2.20857e+011,2.06876e+011,1.57127e+011,1.46289e+011,1.21044e+011,9.54797e+010,7.86955e+010,7.12392e+010,6.41559e+010,5.81527e+010,4.867e+010,4.20228e+010,4.2267e+010,3.74564e+010,3.79489e+010,3.24286e+010,2.93314e+010,2.62654e+010,2.84662e+010,3.196e+010,2.63908e+010,2.49873e+010,2.22594e+010,2.06201e+010,1.8629e+010,1.40865e+010,1.79017e+010,1.60484e+010,1.48673e+010,9.7705e+009,8.31588e+009
299.6,0,0,0,0,0,0,0,0,0,4.62989e+011,4.86824e+011,4.74093e+011,4.51178e+011,4.58015e+011,4.71834e+011,4.984e+011,5.01182e+011,4.30233e+011,4.49805e+011,4.42494e+011,4.49694e+011,5.09576e+011,4.94676e+011,5.2575e+011,4.8718e+011,5.24974e+011,5.13811e+011,5.08711e+011,5.01689e+011,4.87541e+011,4.63403e+011,4.58744e+011,4.57683e+011,4.71123e+011,4.53863e+011,4.44137e+011,4.43832e+011,4.3804e+011,4.63327e+011,4.6193e+011,4.6129e+011,4.38233e+011,4.49318e+011,4.52877e+011,4.61581e+011,4.34032e+011,4.20195e+011,4.2436e+011,4.21937e+011,4.18848e+011,4.09345e+011,4.32528e+011,4.40149e+011,4.47197e+011,4.40237e+011,4.46518e+011,4.46741e+011,4.64595e+011,4.47983e+011,4.1977e+011,3.79993e+011,4.34204e+011,4.50021e+011,4.34493e+011,4.29525e+011,4.33885e+011,4.41823e+011,4.61998e+011,4.54111e+011,5.0187e+011,5.11756e+011,5.06951e+011,5.25576e+011,5.30839e+011,5.00547e+011,5.15042e+011,5.07849e+011,5.36284e+011,5.46417e+011,5.40851e+011,5.16744e+011,5.09741e+011,5.28564e+011,4.8845e+011,4.6925e+011,4.68063e+011,5.01107e+011,5.13511e+011,5.07984e+011,4.74004e+011,4.44882e+011,4.2814e+011,4.42936e+011,4.30058e+011,4.33146e+011,3.92004e+011,3.48734e+011,3.73359e+011,3.53102e+011,3.84002e+011,3.54981e+011,3.9164e+011,3.9658e+011,4.0159e+011,3.77714e+011,3.90519e+011,3.73606e+011,3.9319e+011,3.46976e+011,3.49292e+011,3.39386e+011,3.37289e+011,3.35142e+011,3.08279e+011,3.47106e+011,3.25222e+011,3.4717e+011,3.61156e+011,3.44009e+011,3.55604e+011,3.27992e+011,3.33319e+011,3.63075e+011,3.35931e+011,3.29899e+011,3.3833e+011,3.37675e+011,3.37839e+011,3.57604e+011,3.55045e+011,3.63325e+011,3.71115e+011,3.74035e+011,3.75688e+011,3.60877e+011,3.84695e+011,3.68035e+011,3.76634e+011,3.26594e+011,3.58259e+011,2.8606e+011,2.61896e+011,2.33966e+011,1.93153e+011,1.67598e+011,1.35557e+011,1.2258e+011,9.82606e+010,8.68824e+010,6.76171e+010,5.57919e+010,6.2311e+010,4.65794e+010,4.61825e+010,4.60759e+010,4.45009e+010,3.71732e+010,3.33016e+010,3.20669e+010,2.69548e+010,2.86285e+010,2.63204e+010,2.68194e+010,2.20177e+010,2.43483e+010,2.48362e+010,2.12172e+010,2.28009e+010,1.50622e+010,1.52036e+010,1.55532e+010,1.24389e+010,6.986e+009
